ISO3;Year;Drought;Extreme Temperature;Flood;Landslide;Storm;Wildfire;TOTAL
BIH;1999;;;;;1;;1
BIH;2000;1;;;1;;;2
BIH;2001;;;1;;;;1
BIH;2002;;;;;;;
BIH;2003;1;;;;;;1
BIH;2004;;;2;;;;2
BIH;2005;;;1;;1;;2
BIH;2006;;;;;;;
BIH;2007;;1;;;;;1
BIH;2008;;;;;;;
BIH;2009;;1;2;;;;3
BIH;2010;;1;2;;;;3
BIH;2011;;;;;;;
BIH;2012;;1;;;;;1
BIH;2013;;;;;;;
BIH;2014;;;4;;;;4
BIH;2015;;;1;;;;1
BIH;2016;;;;;;;
BIH;2017;;;;;;;
BIH;2018;;;;;;;
BIH;2019;;;2;;;;2
BIH;2020;;;1;;;;1
BIH;2021;;;1;;;;1
BIH;2022;;;1;;;;1
BLM;1980;;;;;;;
BLM;1981;;;;;;;
BLM;1982;;;;;;;
BLM;1983;;;;;;;
BLM;1984;;;;;;;
BLM;1985;;;;;;;
BLM;1986;;;;;;;
BLM;1987;;;;;;;
BLM;1988;;;;;;;
BLM;1989;;;;;;;
BLM;1990;;;;;;;
BLM;1991;;;;;;;
BLM;1992;;;;;;;
BLM;1993;;;;;;;
BLM;1994;;;;;;;
BLM;1995;;;;;;;
BLM;1996;;;;;;;
BLM;1997;;;;;;;
BLM;1998;;;;;;;
BLM;1999;;;;;;;
BLM;2000;;;;;;;
BLM;2001;;;;;;;
BLM;2002;;;;;;;
BLM;2003;;;;;;;
BLM;2004;;;;;;;
BLM;2005;;;;;;;
BLM;2006;;;;;;;
BLM;2007;;;;;;;
BLM;2008;;;;;;;
BLM;2009;;;;;;;
BLM;2010;;;;;;;
BLM;2011;;;;;;;
BLM;2012;;;;;;;
BLM;2013;;;;;;;
BLM;2014;;;;;;;
BLM;2015;;;;;;;
BLM;2016;;;;;;;
BLM;2017;;;;;1;;1
BLM;2018;;;;;;;
BLM;2019;;;;;;;
BLM;2020;;;;;;;
BLM;2021;;;;;;;
BLM;2022;;;;;;;
BLR;1980;;;;;;;
BLR;1981;;;;;;;
BLR;1982;;;;;;;
BLR;1983;;;;;;;
BLR;1984;;;;;;;
BLR;1985;;;;;;;
BLR;1986;;;;;;;
BLR;1987;;;;;;;
BLR;1988;;;;;;;
BLR;1989;;;;;;;
BLR;1990;;;;;;;
BLR;1991;;;;;;;
BLR;1992;;;;;;;
BLR;1993;;;1;;;;1
BLR;1994;;;;;;;
BLR;1995;;;;;;;
BLR;1996;;;1;;;;1
BLR;1997;;;;;1;;1
BLR;1998;;;;;;;
BLR;1999;;;1;;;;1
BLR;2000;;1;;;;;1
BLR;2001;;;;;;;
BLR;2002;;;;;;;
BLR;2003;;;;;;;
BLR;2004;;;;;;;
BLR;2005;;1;;;;;1
BLR;2006;;;;;;;
BLR;2007;;;;;1;;1
BLR;2008;;;;;;;
BLR;2009;;;;;;;
BLR;2010;;;;;;;
BLR;2011;;;;;;;
BLR;2012;;1;;;;;1
BLR;2013;;1;;;;;1
BLR;2014;;1;;;;;1
BLR;2015;;;;;;;
BLR;2016;;;;;;;
BLR;2017;;1;;;;;1
BLR;2018;;;1;;;;1
BLR;2019;;;;;;;
BLR;2020;;;;;;;
BLR;2021;;;;;;;
BLR;2022;;;;;;;
BLZ;1980;;;;;;;
BLZ;1981;;;;;;;
BLZ;1982;;;;;;;
BLZ;1983;;;;;;;
BLZ;1984;;;;;;;
BLZ;1985;;;;;;;
BLZ;1986;;;;;;;
BLZ;1987;;;;;;;
BLZ;1988;;;;;;;
BLZ;1989;;;;;;;
BLZ;1990;;1;1;;;;2
BLZ;1991;;;;;;;
BLZ;1992;;;;;;;
BLZ;1993;;;;;;;
BLZ;1994;;;;;;;
BLZ;1995;;;1;;;;1
BLZ;1996;;;;;;;
BLZ;1997;;;;;;;
BLZ;1998;;;;;1;;1
BLZ;1999;;;;;;;
BLZ;2000;;;;;1;;1
BLZ;2001;;;;;2;;2
BLZ;2002;;;;;;;
BLZ;2003;;;;;;;
BLZ;2004;;;;;;;
BLZ;2005;;;;;2;;2
BLZ;2006;;;;;;;
BLZ;2007;;;;;1;;1
BLZ;2008;;;1;;1;;2
BLZ;2009;;;;;;;
BLZ;2010;;;;;1;;1
BLZ;2011;;;;;;;
BLZ;2012;;;;;;;
BLZ;2013;;;;;;;
BLZ;2014;;;;;;;
BLZ;2015;;;1;;;;1
BLZ;2016;;;;;1;;1
BLZ;2017;;;;;;;
BLZ;2018;;;;;;;
BLZ;2019;;;;;;;
BLZ;2020;;;;;1;;1
BLZ;2021;;;;;;;
BLZ;2022;;;;;1;;1
BMU;1980;;;;;;;
BMU;1981;;;;;;;
BMU;1982;;;;;;;
BMU;1983;;;;;;;
BMU;1984;;;;;;;
BMU;1985;;;;;1;;1
BMU;1986;;;;;1;;1
BMU;1987;;;;;1;;1
BMU;1988;;;;;;;
BMU;1989;;;;;1;;1
BMU;1990;;;;;;;
BMU;1991;;;;;;;
BMU;1992;;;;;;;
BMU;1993;;;;;;;
BMU;1994;;;;;;;
BMU;1995;;;;;;;
BMU;1996;;;;;;;
BMU;1997;;;;;;;
BMU;1998;;;;;;;
BMU;1999;;;;;;;
BMU;2000;;;;;;;
BMU;2001;;;;;;;
BMU;2002;;;;;;;
BMU;2003;;;;;1;;1
BMU;2004;;;;;;;
BMU;2005;;;;;;;
BMU;2006;;;;;;;
BMU;2007;;;;;;;
BMU;2008;;;;;;;
BMU;2009;;;;;;;
BMU;2010;;;;;;;
BMU;2011;;;;;;;
BMU;2012;;;;;;;
BMU;2013;;;;;;;
BMU;2014;;;;;;;
BMU;2015;;;;;;;
BMU;2016;;;;;;;
BMU;2017;;;;;;;
BMU;2018;;;;;;;
BMU;2019;;;;;;;
BMU;2020;;;;;;;
BMU;2021;;;;;;;
BMU;2022;;;;;;;
BOL;1980;;;1;;;;1
BOL;1981;;;;;;;
BOL;1982;;;1;;;;1
BOL;1983;2;;1;;;;3
BOL;1984;;;1;;;;1
BOL;1985;;;1;;;;1
BOL;1986;;;1;;;;1
BOL;1987;;;1;;;;1
BOL;1988;1;;;;;;1
BOL;1989;;;;;;;
BOL;1990;1;;;;;;1
BOL;1991;;;;;;;
BOL;1992;;;2;1;;;3
BOL;1993;;;;;;;
BOL;1994;1;;;1;;;2
BOL;1995;;;;;;;
BOL;1996;;;;1;;;1
BOL;1997;;;2;;;;2
BOL;1998;;;;1;;;1
BOL;1999;;;1;;;1;2
BOL;2000;1;1;2;;;;4
BOL;2001;;1;1;;;;2
BOL;2002;;;1;;1;1;3
BOL;2003;;;3;1;;;4
BOL;2004;1;;;;;;1
BOL;2005;;;;;;1;1
BOL;2006;;;2;;;;2
BOL;2007;;1;2;;;;3
BOL;2008;1;;;;1;;2
BOL;2009;;;1;;;;1
BOL;2010;1;1;1;;;1;4
BOL;2011;;;1;1;;;2
BOL;2012;;;1;;;;1
BOL;2013;1;1;2;1;;;5
BOL;2014;1;;2;1;;;4
BOL;2015;;;1;;;;1
BOL;2016;1;;2;;;;3
BOL;2017;;;;;;;
BOL;2018;;;1;;;;1
BOL;2019;;;2;1;;1;4
BOL;2020;;;2;;;1;3
BOL;2021;;;7;;;;7
BOL;2022;;;1;;;;1
BRA;1980;;;2;;1;;3
BRA;1981;;;2;;;;2
BRA;1982;;;;;1;;1
BRA;1983;1;;2;1;;;4
BRA;1984;;;5;;1;;6
BRA;1985;1;;2;;1;;4
BRA;1986;;;1;;;;1
BRA;1987;1;;2;;;;3
BRA;1988;1;1;3;;;;5
BRA;1989;;;4;3;1;;8
BRA;1990;;;2;;;;2
BRA;1991;;;1;1;;;2
BRA;1992;;;4;1;;;5
BRA;1993;;;;;;;
BRA;1994;1;1;;;1;;3
BRA;1995;;;3;2;;;5
BRA;1996;;;1;3;;;4
BRA;1997;;;3;;1;;4
BRA;1998;1;;5;;;2;8
BRA;1999;;;1;1;;1;3
BRA;2000;;1;4;1;;;6
BRA;2001;1;;3;;1;;5
BRA;2002;1;;2;2;;;5
BRA;2003;;;5;;;;5
BRA;2004;1;1;2;;1;;5
BRA;2005;1;;2;;1;;4
BRA;2006;;;2;;;;2
BRA;2007;1;;3;1;;;5
BRA;2008;;;4;;1;;5
BRA;2009;;;7;1;1;;9
BRA;2010;1;1;3;;;;5
BRA;2011;;;8;;;;8
BRA;2012;1;;2;;;;3
BRA;2013;;;5;;1;;6
BRA;2014;1;;4;;;;5
BRA;2015;;;4;1;1;;6
BRA;2016;;;2;;;;2
BRA;2017;;;1;;;;1
BRA;2018;;;2;1;;;3
BRA;2019;;;7;;;1;8
BRA;2020;1;;5;;1;;7
BRA;2021;1;;8;;;;9
BRA;2022;1;;11;;;;12
BRB;1980;;;;;1;;1
BRB;1981;;;;;;;
BRB;1982;;;;;;;
BRB;1983;;;;;;;
BRB;1984;;;1;;;;1
BRB;1985;;;;;;;
BRB;1986;;;;;;;
BRB;1987;;;;;1;;1
BRB;1988;;;;;;;
BRB;1989;;;;;;;
BRB;1990;;;;;;;
BRB;1991;;;;;;;
BRB;1992;;;;;;;
BRB;1993;;;;;;;
BRB;1994;;;;;;;
BRB;1995;;;;;1;;1
BRB;1996;;;;;;;
BRB;1997;;;;;;;
BRB;1998;;;;;;;
BRB;1999;;;;;;;
BRB;2000;;;;;;;
BRB;2001;;;;;;;
BRB;2002;;;;;1;;1
BRB;2003;;;;;;;
BRB;2004;;;;;1;;1
BRB;2005;;;;;;;
BRB;2006;;;;;;;
BRB;2007;;;;;;;
BRB;2008;;;;;;;
BRB;2009;;;;;;;
BRB;2010;1;;;;1;;2
BRB;2011;;;;;;;
BRB;2012;;;;;;;
BRB;2013;;;;;;;
BRB;2014;;;;;;;
BRB;2015;;;;;;;
BRB;2016;;;;;;;
BRB;2017;;;;;1;;1
BRB;2018;;;;;;;
BRB;2019;;;;;;;
BRB;2020;;;;;;;
BRB;2021;;;;;1;;1
BRB;2022;;;;;;;
BRN;1980;;;;;;;
BRN;1981;;;;;;;
BRN;1982;;;;;;;
BRN;1983;;;;;;;
BRN;1984;;;;;;;
BRN;1985;;;;;;;
BRN;1986;;;;;;;
BRN;1987;;;;;;;
BRN;1988;;;;;;;
BRN;1989;;;;;;;
BRN;1990;;;;;;;
BRN;1991;;;;;;;
BRN;1992;;;;;;;
BRN;1993;;;;;;;
BRN;1994;;;;;;;
BRN;1995;;;;;;;
BRN;1996;;;;;;;
BRN;1997;;;;;;;
BRN;1998;;;;;;1;1
BRN;1999;;;;;;;
BRN;2000;;;;;;;
BRN;2001;;;;;;;
BRN;2002;;;;;;;
BRN;2003;;;;;;;
BRN;2004;;;;;;;
BRN;2005;;;;;;;
BRN;2006;;;;;;;
BRN;2007;;;;;;;
BRN;2008;;;;;;;
BRN;2009;;;;;;;
BRN;2010;;;;;;;
BRN;2011;;;;;;;
BRN;2012;;;;;;;
BRN;2013;;;;;;;
BRN;2014;;;;;;;
BRN;2015;;;;;;;
BRN;2016;;;;;;;
BRN;2017;;;;;;;
BRN;2018;;;;;;;
BRN;2019;;;;;;;
BRN;2020;;;;;;;
BRN;2021;;;;;;;
BRN;2022;;;;;;;
BTN;1980;;;;;;;
BTN;1981;;;;;;;
BTN;1982;;;;;;;
BTN;1983;;;;;;;
BTN;1984;;;;;;;
BTN;1985;;;;;;;
BTN;1986;;;;;;;
BTN;1987;;;;;;;
BTN;1988;;;;;;;
BTN;1989;;;;;;;
BTN;1990;;;;;;;
BTN;1991;;;;;;;
BTN;1992;;;;;;;
BTN;1993;;;;;;;
BTN;1994;;;1;;1;;2
BTN;1995;;;;;;;
BTN;1996;;;;;;;
BTN;1997;;;;;;;
BTN;1998;;;;;;;
BTN;1999;;;;;;1;1
BTN;2000;;;1;;;;1
BTN;2001;;;;;;;
BTN;2002;;;;;;;
BTN;2003;;;;;;;
BTN;2004;;;1;;;;1
BTN;2005;;;;;;;
BTN;2006;;;;;;;
BTN;2007;;;;;;;
BTN;2008;;;;;;;
BTN;2009;;;;;1;;1
BTN;2010;;;;;;;
BTN;2011;;;;;;;
BTN;2012;;;;;;;
BTN;2013;;;;;;;
BTN;2014;;;;;;;
BTN;2015;;;;;;;
BTN;2016;;;;;;;
BTN;2017;;;;;;;
BTN;2018;;;;;;;
BTN;2019;;;;;;;
BTN;2020;;;;;;;
BTN;2021;;;1;;;;1
BTN;2022;;;;;;;
BWA;1980;;;;;;;
BWA;1981;1;;;;;;1
BWA;1982;;;;;;;
BWA;1983;;;;;;;
BWA;1984;;;;;;;
BWA;1985;;;;;;;
BWA;1986;;;;;;;
BWA;1987;;;;;;;
BWA;1988;;;1;;;;1
BWA;1989;;;;;;;
BWA;1990;1;;;;;;1
BWA;1991;;;;;;;
BWA;1992;;;;;;;
BWA;1993;;;;;;;
BWA;1994;;;;;;;
BWA;1995;;;1;;;;1
BWA;1996;;;;;;;
BWA;1997;;;;;;;
BWA;1998;;;;;;;
BWA;1999;;;;;;;
BWA;2000;;;1;;;;1
BWA;2001;;;;;;;
BWA;2002;;;;;;;
BWA;2003;;;;;;;
BWA;2004;;;1;;;;1
BWA;2005;;;;;;;
BWA;2006;;;;;;;
BWA;2007;;;;;;;
BWA;2008;;;;;;;
BWA;2009;;;2;;1;;3
BWA;2010;;;;;;;
BWA;2011;;;1;;;;1
BWA;2012;;;;;;;
BWA;2013;;;1;;;;1
BWA;2014;;;;;;;
BWA;2015;1;;;;;;1
BWA;2016;;;;;;;
BWA;2017;;;1;;;;1
BWA;2018;;;1;;;;1
BWA;2019;1;;;;;;1
BWA;2020;;;;;;;
BWA;2021;;;;;;;
BWA;2022;;;;;;;
CAF;1980;;;;;;;
CAF;1981;;;;;1;;1
CAF;1982;;;;;;;
CAF;1983;1;;;;;;1
CAF;1984;;;;;;;
CAF;1985;;;;;;;
CAF;1986;;;;;;;
CAF;1987;;;;;;;
CAF;1988;;;;;;;
CAF;1989;;;;;;;
CAF;1990;;;;;;;
CAF;1991;;;;;;;
CAF;1992;;;;;;;
CAF;1993;;;;;;;
CAF;1994;;;;;;;
CAF;1995;;;1;;;1;2
CAF;1996;;;1;;;;1
CAF;1997;;;;;;;
CAF;1998;;;1;;;;1
CAF;1999;;;2;;;;2
CAF;2000;;;;;;;
CAF;2001;;;;;1;;1
CAF;2002;;;;;;1;1
CAF;2003;;;1;;;;1
CAF;2004;;;1;;;;1
CAF;2005;;;1;;;;1
CAF;2006;;;;;;;
CAF;2007;;;1;;;;1
CAF;2008;;;1;;;;1
CAF;2009;;;1;;2;;3
CAF;2010;;;1;;;;1
CAF;2011;;;1;;1;;2
CAF;2012;;;;;2;;2
CAF;2013;;;1;;1;;2
CAF;2014;;;;;;;
CAF;2015;;;;;1;;1
CAF;2016;;;;;;;
CAF;2017;;;1;;1;;2
CAF;2018;;;;;;;
CAF;2019;;;1;;;;1
CAF;2020;;;;;;;
CAF;2021;;;1;;;;1
CAF;2022;1;;1;;;1;3
CAN;1980;;;;;;1;1
CAN;1981;;;;;1;;1
CAN;1982;;1;;;;;1
CAN;1983;;;1;;;;1
CAN;1984;1;;;;;;1
CAN;1985;;;;;1;1;2
CAN;1986;;;1;;1;2;4
CAN;1987;;;2;;1;;3
CAN;1988;1;;1;;;;2
CAN;1989;;;;;1;1;2
CAN;1990;;;1;;;;1
CAN;1991;;;;;1;;1
CAN;1992;;1;;;;1;2
CAN;1993;;;1;;;;1
CAN;1994;;;;;2;1;3
CAN;1995;;;1;;1;2;4
CAN;1996;;;1;;1;;2
CAN;1997;;;1;;1;1;3
CAN;1998;;;1;;1;1;3
CAN;1999;;;;;2;1;3
CAN;2000;;;;;1;;1
CAN;2001;;;;;1;1;2
CAN;2002;;;1;;;1;2
CAN;2003;;;4;;2;1;7
CAN;2004;;;2;;2;;4
CAN;2005;;;2;;1;2;5
CAN;2006;;;5;;;;5
CAN;2007;;;1;;2;;3
CAN;2008;;;2;;;;2
CAN;2009;;;1;;2;;3
CAN;2010;;;;;1;;1
CAN;2011;;;1;;2;1;4
CAN;2012;;;1;;2;;3
CAN;2013;;1;1;;1;;3
CAN;2014;;1;1;;;;2
CAN;2015;;;;;;1;1
CAN;2016;;;1;;;1;2
CAN;2017;;;2;;;1;3
CAN;2018;;1;1;;1;1;4
CAN;2019;;;1;;1;;2
CAN;2020;;;1;;1;;2
CAN;2021;;1;1;;1;1;4
CAN;2022;;;2;;4;;6
CHE;1980;;;;;;;
CHE;1981;;;;;;;
CHE;1982;;;;;1;;1
CHE;1983;;;1;;2;;3
CHE;1984;;;;;1;;1
CHE;1985;;;;;1;;1
CHE;1986;;;;;2;;2
CHE;1987;;;1;;1;;2
CHE;1988;;;;1;;;1
CHE;1989;;;;;;;
CHE;1990;;;;;4;;4
CHE;1991;;;;;;;
CHE;1992;;;;;;;
CHE;1993;;;;;3;;3
CHE;1994;;;;;1;;1
CHE;1995;;;;;;;
CHE;1996;;;;;;;
CHE;1997;;;1;;;;1
CHE;1998;;;;;1;;1
CHE;1999;;;1;1;1;;3
CHE;2000;;;;1;;;1
CHE;2001;;1;;;;;1
CHE;2002;;;;2;1;;3
CHE;2003;;1;;;1;;2
CHE;2004;;;;;;;
CHE;2005;;1;1;;;;2
CHE;2006;;;1;;1;;2
CHE;2007;;;1;;2;;3
CHE;2008;;;;;;;
CHE;2009;;;;;1;;1
CHE;2010;;1;;;1;;2
CHE;2011;;;;;1;;1
CHE;2012;;2;;;;;2
CHE;2013;;;;;2;;2
CHE;2014;;;;;1;;1
CHE;2015;;;;;;;
CHE;2016;;;;;;;
CHE;2017;;;;;;;
CHE;2018;;;;;1;;1
CHE;2019;;;;;1;;1
CHE;2020;;;;;1;;1
CHE;2021;;;1;1;1;;3
CHE;2022;;;;;;;
CHL;1980;;;;;;;
CHL;1981;;;;;;;
CHL;1982;;;1;;;;1
CHL;1983;;;;;;;
CHL;1984;;;;;2;;2
CHL;1985;;;;;;;
CHL;1986;;;1;;1;;2
CHL;1987;;;2;1;;;3
CHL;1988;;;;;;;
CHL;1989;;;1;;;;1
CHL;1990;;;1;;;;1
CHL;1991;1;;;1;;;2
CHL;1992;;;;;2;1;3
CHL;1993;;;1;;;1;2
CHL;1994;;;;;;;
CHL;1995;;1;1;;;;2
CHL;1996;;;;;;;
CHL;1997;;;1;;2;1;4
CHL;1998;;;;;;;
CHL;1999;;;;;;1;1
CHL;2000;;1;2;;;;3
CHL;2001;;;3;;1;;4
CHL;2002;;1;3;;;1;5
CHL;2003;;;;;;1;1
CHL;2004;;1;1;;;;2
CHL;2005;;;2;;1;;3
CHL;2006;;;1;;;;1
CHL;2007;;1;;;;;1
CHL;2008;;;2;;;;2
CHL;2009;;;;;;;
CHL;2010;;1;;;;;1
CHL;2011;;1;;;;2;3
CHL;2012;;;1;;;1;2
CHL;2013;;1;;;;;1
CHL;2014;;;1;;;1;2
CHL;2015;;;2;;1;1;4
CHL;2016;;;1;;;;1
CHL;2017;;;3;1;;1;5
CHL;2018;;;;;;;
CHL;2019;;;1;;;1;2
CHL;2020;;;;;;;
CHL;2021;;;1;;1;;2
CHL;2022;;;;;;2;2
CHN;1980;;;4;;1;;5
CHN;1981;;;5;;1;1;7
CHN;1982;;;4;2;;;6
CHN;1983;1;;1;;5;;7
CHN;1984;;;2;1;2;;5
CHN;1985;1;;7;1;3;;12
CHN;1986;;1;2;;7;;10
CHN;1987;;;4;1;6;1;12
CHN;1988;1;;8;2;4;;15
CHN;1989;;;1;1;7;;9
CHN;1990;;;3;;11;;14
CHN;1991;1;;3;1;5;;10
CHN;1992;2;;6;;8;;16
CHN;1993;;;4;1;11;;16
CHN;1994;2;1;6;1;5;;15
CHN;1995;1;;3;1;6;1;12
CHN;1996;;;4;4;8;;16
CHN;1997;1;3;6;2;5;;17
CHN;1998;;;5;1;5;;11
CHN;1999;1;;6;1;9;1;18
CHN;2000;3;;9;2;10;;24
CHN;2001;2;;9;6;10;;27
CHN;2002;3;1;10;4;6;;24
CHN;2003;2;;6;2;5;1;16
CHN;2004;;1;9;1;7;;18
CHN;2005;2;1;11;;14;;28
CHN;2006;1;;20;1;8;;30
CHN;2007;;;11;1;6;;18
CHN;2008;1;2;7;4;9;;23
CHN;2009;2;;7;5;10;;24
CHN;2010;1;;5;8;6;1;21
CHN;2011;;1;5;2;5;;13
CHN;2012;;1;12;1;8;;22
CHN;2013;1;1;14;3;15;;34
CHN;2014;2;;13;2;16;;33
CHN;2015;1;;12;1;17;;31
CHN;2016;1;1;12;3;13;;30
CHN;2017;1;;12;4;9;;26
CHN;2018;;;8;;12;;20
CHN;2019;;;6;2;4;1;13
CHN;2020;;;5;1;4;1;11
CHN;2021;1;;4;;7;;12
CHN;2022;1;;4;1;1;;7
CIV;1980;1;;;;;;1
CIV;1981;;;;;;;
CIV;1982;;;;;;;
CIV;1983;;;;;;;
CIV;1984;;;;;;;
CIV;1985;;;;;;;
CIV;1986;;;;;;;
CIV;1987;;;;;;;
CIV;1988;;;;;;;
CIV;1989;;;1;;;;1
CIV;1990;;;;;;;
CIV;1991;;;;;;;
CIV;1992;;;;;;;
CIV;1993;;;;;;;
CIV;1994;;;;;;;
CIV;1995;;;;;;;
CIV;1996;;;1;;;;1
CIV;1997;;;;;;;
CIV;1998;;;;;;;
CIV;1999;;;;;;;
CIV;2000;;;;;;;
CIV;2001;;;;;;;
CIV;2002;;;;;;;
CIV;2003;;;;;;;
CIV;2004;;;;;;;
CIV;2005;;;;;;;
CIV;2006;;;;;;;
CIV;2007;;;1;;;;1
CIV;2008;;;1;;;;1
CIV;2009;;;;1;;;1
CIV;2010;;;2;;;;2
CIV;2011;;;;;;;
CIV;2012;;;;;;;
CIV;2013;;;;;;;
CIV;2014;;;2;;;;2
CIV;2015;;;1;;;;1
CIV;2016;;;1;;;;1
CIV;2017;;;1;;;;1
CIV;2018;;;1;;;;1
CIV;2019;;;1;;;;1
CIV;2020;;;1;;;;1
CIV;2021;;;;;;;
CIV;2022;;;1;;;;1
CMR;1980;;;;;;;
CMR;1981;;;;;;;
CMR;1982;;;;;;;
CMR;1983;;;;;;;
CMR;1984;;;;;;;
CMR;1985;;;;;;;
CMR;1986;;;;;;;
CMR;1987;;;;;;;
CMR;1988;;;1;;;;1
CMR;1989;;;;;;;
CMR;1990;1;;;;;;1
CMR;1991;;;1;;;;1
CMR;1992;;;;;;;
CMR;1993;;;;;;;
CMR;1994;;;1;;;;1
CMR;1995;;;;;;;
CMR;1996;;;;;;;
CMR;1997;;;;;;;
CMR;1998;;;;;;;
CMR;1999;;;1;;;;1
CMR;2000;;;1;;;;1
CMR;2001;1;;1;;;;2
CMR;2002;;;;;;;
CMR;2003;;;;1;;;1
CMR;2004;;;;;;;
CMR;2005;1;;1;;;;2
CMR;2006;;;;;;;
CMR;2007;;;1;;;;1
CMR;2008;;;1;;;;1
CMR;2009;;;;;;;
CMR;2010;;;1;;;;1
CMR;2011;;;;;;;
CMR;2012;1;;2;;;;3
CMR;2013;;;1;;;;1
CMR;2014;;;1;;;;1
CMR;2015;;;1;;;;1
CMR;2016;;;;;;;
CMR;2017;;;1;;;;1
CMR;2018;;;;;;;
CMR;2019;;;;1;;;1
CMR;2020;;;1;;;;1
CMR;2021;;;;;;;
CMR;2022;1;;1;2;;;4
COD;1980;;;;;;;
COD;1981;;;;;;;
COD;1982;;;;;;;
COD;1983;1;;;;;;1
COD;1984;;;;;;;
COD;1985;;;;;;;
COD;1986;;;;;;;
COD;1987;;;;;;;
COD;1988;;;;;;;
COD;1989;;;;1;;;1
COD;1990;;;1;;;;1
COD;1991;;;;;;;
COD;1992;;;;;;;
COD;1993;;;;;;;
COD;1994;;;1;;;;1
COD;1995;;;;;;;
COD;1996;;;;;;;
COD;1997;;;1;;;;1
COD;1998;;;;;;;
COD;1999;;;1;;;;1
COD;2000;;;;;;;
COD;2001;;;2;1;;;3
COD;2002;;;1;;;;1
COD;2003;;;2;;2;;4
COD;2004;;;;;;;
COD;2005;;;;;1;;1
COD;2006;;;3;;1;;4
COD;2007;;;1;;;;1
COD;2008;;;1;;1;;2
COD;2009;;;1;;;1;2
COD;2010;;;2;1;;1;4
COD;2011;;;2;;;;2
COD;2012;;;1;;;;1
COD;2013;;;;;;;
COD;2014;;;1;1;;;2
COD;2015;;;3;;;1;4
COD;2016;;;2;;;;2
COD;2017;;;1;1;;;2
COD;2018;;;1;;;;1
COD;2019;;;1;2;;;3
COD;2020;;;6;;;;6
COD;2021;;;;;;;
COD;2022;1;;4;;;;5
COG;1980;;;;;;;
COG;1981;;;;;;;
COG;1982;;;;;;;
COG;1983;1;;;;;;1
COG;1984;;;;;;;
COG;1985;;;;;;;
COG;1986;;;;;;;
COG;1987;;;;;;;
COG;1988;;;;;;;
COG;1989;;;;;;;
COG;1990;;;;;;;
COG;1991;;;;;;;
COG;1992;;;;;;;
COG;1993;;;;;;;
COG;1994;;;1;;;;1
COG;1995;;;;;;;
COG;1996;;;;;;;
COG;1997;;;;;;;
COG;1998;;;1;;;;1
COG;1999;;;1;;;;1
COG;2000;;;;;;;
COG;2001;;;;;;;
COG;2002;;;1;;;;1
COG;2003;;;;;;;
COG;2004;;;;;;;
COG;2005;;;1;;;;1
COG;2006;;;1;;;;1
COG;2007;;;1;;;;1
COG;2008;;;;;;;
COG;2009;;;;;;;
COG;2010;;;;;;;
COG;2011;;;;;;;
COG;2012;;;2;;;;2
COG;2013;;;;;;;
COG;2014;;;;;;;
COG;2015;;;;;;;
COG;2016;;;;;;;
COG;2017;;;;;;;
COG;2018;;;;;;;
COG;2019;;;2;;;;2
COG;2020;;;2;;;;2
COG;2021;;;1;;;;1
COG;2022;;;1;;;;1
COK;1980;;;;;;;
COK;1981;;;;;1;;1
COK;1982;;;;;;;
COK;1983;;;;;;;
COK;1984;;;;;;;
COK;1985;;;;;;;
COK;1986;;;;;;;
COK;1987;;;;;1;;1
COK;1988;;;;;;;
COK;1989;;;;;;;
COK;1990;;;;;1;;1
COK;1991;;;;;;;
COK;1992;;;;;;;
COK;1993;;;;;;;
COK;1994;;;;;;;
COK;1995;;;;;;;
COK;1996;;;;;;;
COK;1997;;;;;1;;1
COK;1998;;;;;;;
COK;1999;;;;;;;
COK;2000;;;;;;;
COK;2001;;;;;1;;1
COK;2002;;;;;;;
COK;2003;;;;;;;
COK;2004;;;;;;;
COK;2005;;;;;1;;1
COK;2006;;;;;;;
COK;2007;;;;;;;
COK;2008;;;;;;;
COK;2009;;;;;;;
COK;2010;;;;;1;;1
COK;2011;;;;;;;
COK;2012;;;;;;;
COK;2013;;;;;;;
COK;2014;;;;;;;
COK;2015;;;;;;;
COK;2016;;;;;;;
COK;2017;;;;;;;
COK;2018;;;;;;;
COK;2019;;;;;;;
COK;2020;;;;;;;
COK;2021;;;;;;;
COK;2022;;;;;;;
COL;1980;;;1;;;;1
COL;1981;;;1;1;;;2
COL;1982;;;1;1;;;2
COL;1983;;;;;1;;1
COL;1984;;;1;;;;1
COL;1985;;;;;;;
COL;1986;;;1;3;1;;5
COL;1987;;;1;2;;;3
COL;1988;;;1;;1;;2
COL;1989;;;1;;;;1
COL;1990;;;4;;;;4
COL;1991;;;;3;;1;4
COL;1992;;;;;;;
COL;1993;;;1;3;;;4
COL;1994;;;3;;;;3
COL;1995;;;1;1;;;2
COL;1996;;;2;1;;;3
COL;1997;;;1;;;;1
COL;1998;1;;;1;;;2
COL;1999;;;3;2;1;;6
COL;2000;;;3;;;;3
COL;2001;;;2;2;1;1;6
COL;2002;;;4;1;;;5
COL;2003;;;3;1;;;4
COL;2004;;;2;;;;2
COL;2005;;;3;;1;;4
COL;2006;;;1;;;;1
COL;2007;;;4;;;;4
COL;2008;;;2;1;;;3
COL;2009;;;1;2;;;3
COL;2010;;;3;2;;1;6
COL;2011;;;2;1;;;3
COL;2012;;;3;;;;3
COL;2013;;;1;;;;1
COL;2014;;;4;;1;;5
