ISO3;Type;ForestArea;ForestExtent;LandArea;ShareForest;CarbonStocksForests;ICarbonStocksForests
BEL    ;2004;676.328;100.373;3028;22.336;63.193;125.203
BEL    ;2005;678.585;100.708;3028;22.41;64.058;126.918
BEL    ;2006;680.842;101.043;3028;22.485;64.924;128.634
BEL    ;2007;683.099;101.378;3028;22.559;65.79;130.349
BEL    ;2008;685.356;101.713;3028;22.634;66.656;132.064
BEL    ;2009;687.613;102.048;3028;22.708;67.521;133.779
BEL    ;2010;689.87;102.383;3028;22.783;68.387;135.494
BEL    ;2011;689.756;102.366;3028;22.779;69.075;136.857
BEL    ;2012;689.642;102.349;3028;22.775;69.762;138.219
BEL    ;2013;689.528;102.332;3028;22.772;70.45;139.582
BEL    ;2014;689.414;102.315;3028;22.768;71.137;140.944
BEL    ;2015;689.3;102.298;3028;22.764;71.825;142.306
BEL    ;2016;689.3;102.298;3028;22.764;71.825;142.306
BEL    ;2017;689.3;102.298;3028;22.764;71.825;142.306
BEL    ;2018;689.3;102.298;3028;22.764;71.825;142.306
BEL    ;2019;689.3;102.298;3028;22.764;71.825;142.306
BEL    ;2020;689.3;102.298;3028;22.764;71.825;142.306
BEN    ;1992;4695.15;100;11276;41.638;274.291;100
BEN    ;1993;4625.15;98.509;11276;41.018;270.201;98.509
BEN    ;1994;4555.15;97.018;11276;40.397;266.112;97.018
BEN    ;1995;4485.15;95.527;11276;39.776;262.022;95.527
BEN    ;1996;4415.15;94.036;11276;39.155;257.933;94.036
BEN    ;1997;4345.15;92.545;11276;38.534;253.844;92.546
BEN    ;1998;4275.15;91.055;11276;37.914;249.754;91.055
BEN    ;1999;4205.15;89.564;11276;37.293;245.665;89.564
BEN    ;2000;4135.15;88.073;11276;36.672;241.576;88.073
BEN    ;2001;4085.15;87.008;11276;36.229;238.655;87.008
BEN    ;2002;4035.15;85.943;11276;35.785;235.733;85.943
BEN    ;2003;3985.15;84.878;11276;35.342;232.812;84.878
BEN    ;2004;3935.15;83.813;11276;34.898;229.892;83.813
BEN    ;2005;3885.15;82.748;11276;34.455;226.97;82.748
BEN    ;2006;3835.15;81.683;11276;34.012;224.049;81.683
BEN    ;2007;3785.15;80.618;11276;33.568;221.129;80.618
BEN    ;2008;3735.15;79.553;11276;33.125;218.208;79.553
BEN    ;2009;3685.15;78.488;11276;32.681;215.286;78.488
BEN    ;2010;3635.15;77.424;11276;32.238;212.365;77.424
BEN    ;2011;3585.15;76.359;11276;31.795;209.445;76.359
BEN    ;2012;3535.15;75.294;11276;31.351;206.524;75.294
BEN    ;2013;3485.15;74.229;11276;30.908;203.602;74.229
BEN    ;2014;3435.15;73.164;11276;30.464;200.681;73.164
BEN    ;2015;3385.15;72.099;11276;30.021;197.761;72.099
BEN    ;2016;3335.15;71.034;11276;29.577;194.839;71.034
BEN    ;2017;3285.15;69.969;11276;29.134;191.918;69.969
BEN    ;2018;3235.15;68.904;11276;28.691;188.998;68.904
BEN    ;2019;3185.15;67.839;11276;28.247;186.077;67.839
BEN    ;2020;3135.15;66.774;11276;27.804;183.155;66.774
BFA    ;1992;7616.58;100;27360;27.838;286.543;100
BFA    ;1993;7566.57;99.343;27360;27.656;283.2;98.833
BFA    ;1994;7516.56;98.687;27360;27.473;279.856;97.666
BFA    ;1995;7466.55;98.03;27360;27.29;276.512;96.499
BFA    ;1996;7416.54;97.374;27360;27.107;273.169;95.332
BFA    ;1997;7366.53;96.717;27360;26.924;269.825;94.165
BFA    ;1998;7316.52;96.06;27360;26.742;266.481;92.999
BFA    ;1999;7266.51;95.404;27360;26.559;263.138;91.832
BFA    ;2000;7216.5;94.747;27360;26.376;259.794;90.665
BFA    ;2001;7166.5;94.091;27360;26.193;255.307;89.099
BFA    ;2002;7116.5;93.434;27360;26.011;250.821;87.533
BFA    ;2003;7066.5;92.778;27360;25.828;246.334;85.968
BFA    ;2004;7016.5;92.121;27360;25.645;241.848;84.402
BFA    ;2005;6966.5;91.465;27360;25.462;237.361;82.836
BFA    ;2006;6916.5;90.808;27360;25.28;232.874;81.27
BFA    ;2007;6866.5;90.152;27360;25.097;228.388;79.704
BFA    ;2008;6816.5;89.496;27360;24.914;223.901;78.139
BFA    ;2009;6766.5;88.839;27360;24.731;219.415;76.573
BFA    ;2010;6716.5;88.183;27360;24.549;214.928;75.007
BFA    ;2011;6666.48;87.526;27360;24.366;213.327;74.449
BFA    ;2012;6616.46;86.869;27360;24.183;211.727;73.89
BFA    ;2013;6566.44;86.212;27360;24;210.126;73.331
BFA    ;2014;6516.42;85.556;27360;23.817;208.525;72.773
BFA    ;2015;6466.4;84.899;27360;23.635;206.925;72.214
BFA    ;2016;6416.4;84.243;27360;23.452;198.908;69.417
BFA    ;2017;6366.4;83.586;27360;23.269;190.992;66.654
BFA    ;2018;6316.4;82.93;27360;23.086;183.176;63.926
BFA    ;2019;6266.4;82.273;27360;22.904;181.726;63.42
BFA    ;2020;6216.4;81.617;27360;22.721;174.059;60.744
BGD    ;1992;1920.33;100;13017;14.752;83.592;100
BGD    ;1993;1920.329;100;13017;14.752;83.592;100
BGD    ;1994;1920.329;100;13017;14.752;83.592;100
BGD    ;1995;1920.329;100;13017;14.752;83.592;100
BGD    ;1996;1920.329;100;13017;14.752;83.592;100
BGD    ;1997;1920.329;100;13017;14.752;83.592;100
BGD    ;1998;1920.329;100;13017;14.752;83.592;100
BGD    ;1999;1920.328;100;13017;14.752;83.592;100
BGD    ;2000;1920.328;100;13017;14.752;83.592;100
BGD    ;2001;1917.13;99.833;13017;14.728;83.453;99.833
BGD    ;2002;1913.931;99.667;13017;14.703;83.313;99.667
BGD    ;2003;1910.732;99.5;13017;14.679;83.174;99.5
BGD    ;2004;1907.534;99.334;13017;14.654;83.035;99.334
BGD    ;2005;1904.335;99.167;13017;14.63;82.896;99.167
BGD    ;2006;1901.137;99.001;13017;14.605;82.757;99.001
BGD    ;2007;1897.938;98.834;13017;14.58;82.617;98.834
BGD    ;2008;1894.739;98.667;13017;14.556;82.478;98.667
BGD    ;2009;1891.541;98.501;13017;14.531;82.339;98.501
BGD    ;2010;1888.342;98.334;13017;14.507;82.2;98.334
BGD    ;2011;1887.354;98.283;13017;14.499;82.156;98.283
BGD    ;2012;1886.365;98.231;13017;14.492;82.114;98.231
BGD    ;2013;1885.377;98.18;13017;14.484;82.07;98.18
BGD    ;2014;1884.388;98.128;13017;14.476;82.027;98.128
BGD    ;2015;1883.4;98.077;13017;14.469;81.984;98.077
BGD    ;2016;1883.4;98.077;13017;14.469;81.984;98.077
BGD    ;2017;1883.4;98.077;13017;14.469;81.984;98.077
BGD    ;2018;1883.4;98.077;13017;14.469;81.984;98.077
BGD    ;2019;1883.4;98.077;13017;14.469;81.984;98.077
BGD    ;2020;1883.4;98.077;13017;14.469;81.984;98.077
BGR    ;1992;3336.6;100;11063;30.16;225.456;100
BGR    ;1993;3341.4;100.144;11063;30.203;231.72;102.778
BGR    ;1994;3346.2;100.288;11063;30.247;237.984;105.557
BGR    ;1995;3351;100.432;11063;30.29;244.248;108.335
BGR    ;1996;3355.8;100.575;11063;30.334;250.512;111.114
BGR    ;1997;3360.6;100.719;11063;30.377;256.776;113.892
BGR    ;1998;3365.4;100.863;11063;30.42;263.041;116.67
BGR    ;1999;3370.2;101.007;11063;30.464;269.305;119.449
BGR    ;2000;3375;101.151;11063;30.507;275.569;122.227
BGR    ;2001;3411.2;102.236;11063;30.834;282.317;125.221
BGR    ;2002;3447.4;103.321;10880;31.686;289.066;128.214
BGR    ;2003;3483.6;104.406;10877;32.027;295.815;131.207
BGR    ;2004;3519.8;105.491;10876;32.363;302.564;134.201
BGR    ;2005;3556;106.576;10864;32.732;309.313;137.194
BGR    ;2006;3592.2;107.66;10863;33.068;316.062;140.188
BGR    ;2007;3628.4;108.745;10861;33.408;322.81;143.181
BGR    ;2008;3664.6;109.83;10861;33.741;329.559;146.174
BGR    ;2009;3700.8;110.915;10856;34.09;336.308;149.168
BGR    ;2010;3737;112;10856;34.423;343.057;152.161
BGR    ;2011;3756.2;112.576;10856;34.6;346.682;153.769
BGR    ;2012;3775.4;113.151;10856;34.777;350.307;155.377
BGR    ;2013;3794.6;113.727;10856;34.954;353.933;156.985
BGR    ;2014;3813.8;114.302;10856;35.131;357.558;158.593
BGR    ;2015;3833;114.877;10856;35.308;361.184;160.201
BGR    ;2016;3841;115.117;10856;35.381;369.543;163.909
BGR    ;2017;3854;115.507;10856;35.501;379.465;168.31
BGR    ;2018;3867;115.896;10856;35.621;389.098;172.582
BGR    ;2019;3880;116.286;10856;35.741;398.98;176.966
BGR    ;2020;3893;116.676;10856;35.86;408.882;181.358
BHR    ;1992;0.25;100;71;0.352;;
BHR    ;1993;0.265;106;71;0.373;;
BHR    ;1994;0.28;112;71;0.394;;
BHR    ;1995;0.295;118;71;0.415;;
BHR    ;1996;0.31;124;71;0.437;;
BHR    ;1997;0.325;130;71;0.458;;
BHR    ;1998;0.34;136;71;0.479;;
BHR    ;1999;0.355;142;71;0.5;;
BHR    ;2000;0.37;148;71;0.521;;
BHR    ;2001;0.385;154;71;0.542;;
BHR    ;2002;0.4;160;71;0.563;;
BHR    ;2003;0.415;166;72;0.576;;
BHR    ;2004;0.43;172;73;0.589;;
BHR    ;2005;0.445;178;74;0.601;;
BHR    ;2006;0.46;184;74;0.622;;
BHR    ;2007;0.475;190;75;0.633;;
BHR    ;2008;0.49;196;76;0.645;;
BHR    ;2009;0.505;202;76;0.664;;
BHR    ;2010;0.52;208;76.2;0.682;;
BHR    ;2011;0.536;214.4;76.7;0.699;;
BHR    ;2012;0.552;220.8;77;0.717;;
BHR    ;2013;0.568;227.2;77;0.738;;
BHR    ;2014;0.584;233.6;77.1;0.757;;
BHR    ;2015;0.6;240;77.8;0.771;;
BHR    ;2016;0.62;248;77.9;0.796;;
BHR    ;2017;0.64;256;78;0.821;;
BHR    ;2018;0.66;264;78;0.846;;
BHR    ;2019;0.68;272;78.3;0.868;;
BHR    ;2020;0.7;280;78.5;0.892;;
BHS    ;1992;509.86;100;1001;50.935;13.353;100
BHS    ;1993;509.86;100;1001;50.935;13.353;100
BHS    ;1994;509.86;100;1001;50.935;13.353;100
BHS    ;1995;509.86;100;1001;50.935;13.353;100
BHS    ;1996;509.86;100;1001;50.935;13.353;100
BHS    ;1997;509.86;100;1001;50.935;13.353;100
BHS    ;1998;509.86;100;1001;50.935;13.353;100
BHS    ;1999;509.86;100;1001;50.935;13.353;100
BHS    ;2000;509.86;100;1001;50.935;13.353;100
BHS    ;2001;509.86;100;1001;50.935;13.353;100
BHS    ;2002;509.86;100;1001;50.935;13.353;100
BHS    ;2003;509.86;100;1001;50.935;13.353;100
BHS    ;2004;509.86;100;1001;50.935;13.353;100
BHS    ;2005;509.86;100;1001;50.935;13.353;100
BHS    ;2006;509.86;100;1001;50.935;13.353;100
BHS    ;2007;509.86;100;1001;50.935;13.353;100
BHS    ;2008;509.86;100;1001;50.935;13.353;100
BHS    ;2009;509.86;100;1001;50.935;13.353;100
BHS    ;2010;509.86;100;1001;50.935;13.353;100
BHS    ;2011;509.86;100;1001;50.935;13.353;100
BHS    ;2012;509.86;100;1001;50.935;13.353;100
BHS    ;2013;509.86;100;1001;50.935;13.353;100
BHS    ;2014;509.86;100;1001;50.935;13.353;100
BHS    ;2015;509.86;100;1001;50.935;13.353;100
BHS    ;2016;509.86;100;1001;50.935;13.353;100
BHS    ;2017;509.86;100;1001;50.935;13.353;100
BHS    ;2018;509.86;100;1001;50.935;13.353;100
BHS    ;2019;509.86;100;1001;50.935;13.353;100
BHS    ;2020;509.86;100;1001;50.935;13.353;100
BIH    ;1992;2190.33;100;5120;42.78;194.567;100
BIH    ;1993;2180.495;99.551;5120;42.588;193.693;99.551
BIH    ;1994;2170.66;99.102;5120;42.396;192.82;99.102
BIH    ;1995;2160.825;98.653;5120;42.204;191.946;98.653
BIH    ;1996;2150.99;98.204;5120;42.012;191.072;98.204
BIH    ;1997;2141.155;97.755;5120;41.819;190.199;97.755
BIH    ;1998;2131.32;97.306;5120;41.627;189.325;97.306
BIH    ;1999;2121.485;96.857;5120;41.435;188.452;96.857
BIH    ;2000;2111.65;96.408;5120;41.243;187.578;96.408
BIH    ;2001;2110.751;96.367;5120;41.226;187.498;96.367
BIH    ;2002;2109.852;96.326;5120;41.208;187.418;96.326
BIH    ;2003;2108.953;96.285;5120;41.19;187.338;96.285
BIH    ;2004;2108.054;96.244;5120;41.173;187.258;96.244
BIH    ;2005;2107.155;96.203;5120;41.155;187.179;96.203
BIH    ;2006;2106.256;96.162;5120;41.138;187.099;96.162
BIH    ;2007;2105.357;96.121;5120;41.12;187.019;96.121
BIH    ;2008;2104.458;96.079;5120;41.103;186.939;96.079
BIH    ;2009;2103.559;96.038;5120;41.085;186.859;96.038
BIH    ;2010;2102.66;95.997;5120;41.068;186.779;95.997
BIH    ;2011;2114.228;96.526;5120;41.294;187.807;96.526
BIH    ;2012;2125.796;97.054;5120;41.519;188.834;97.054
BIH    ;2013;2137.364;97.582;5120;41.745;189.862;97.582
BIH    ;2014;2148.932;98.11;5120;41.971;190.89;98.11
BIH    ;2015;2160.5;98.638;5120;42.197;191.917;98.638
BIH    ;2016;2176.51;99.369;5120;42.51;193.339;99.369
BIH    ;2017;2187.91;99.89;5120;42.733;194.352;99.889
BIH    ;2018;2187.91;99.89;5120;42.733;194.352;99.889
BIH    ;2019;2187.91;99.89;5120;42.733;194.352;99.889
BIH    ;2020;2187.91;99.89;5120;42.733;194.352;99.889
BLR    ;1992;7878.6;100;20292.8;38.825;416.094;100
BLR    ;1993;7927.9;100.626;20289.2;39.074;431.197;103.63
BLR    ;1994;7977.2;101.251;20287.8;39.32;446.3;107.259
BLR    ;1995;8026.5;101.877;20286.8;39.565;461.403;110.889
BLR    ;1996;8075.8;102.503;20285.4;39.811;476.506;114.519
BLR    ;1997;8125.1;103.129;20285.5;40.054;491.609;118.149
BLR    ;1998;8174.4;103.754;20282.9;40.302;506.712;121.778
BLR    ;1999;8223.7;104.38;20283.5;40.544;521.815;125.408
BLR    ;2000;8273;105.006;20284.8;40.784;536.918;129.038
BLR    ;2001;8308.7;105.459;20284.4;40.961;549.85;132.146
BLR    ;2002;8344.4;105.912;20282.9;41.14;562.781;135.253
BLR    ;2003;8380.1;106.365;20282.6;41.317;575.713;138.361
BLR    ;2004;8415.8;106.818;20281.5;41.495;588.645;141.469
BLR    ;2005;8451.5;107.272;20283.3;41.667;601.577;144.577
BLR    ;2006;8487.2;107.725;20290.4;41.829;614.509;147.685
BLR    ;2007;8522.9;108.178;20290.1;42.005;627.441;150.793
BLR    ;2008;8558.6;108.631;20290.2;42.181;640.372;153.901
BLR    ;2009;8594.3;109.084;20289.8;42.358;653.304;157.009
BLR    ;2010;8630;109.537;20290.2;42.533;666.236;160.117
BLR    ;2011;8630.7;109.546;20291;42.535;676.823;162.661
BLR    ;2012;8631.4;109.555;20289.9;42.54;687.41;165.205
BLR    ;2013;8632.1;109.564;20290.8;42.542;697.997;167.75
BLR    ;2014;8632.8;109.573;20297.3;42.532;708.584;170.294
BLR    ;2015;8633.5;109.582;20297.8;42.534;719.171;172.839
BLR    ;2016;8709.6;110.548;20298.8;42.907;735.961;176.874
BLR    ;2017;8724.1;110.732;20298.8;42.978;747.655;179.684
BLR    ;2018;8738.6;110.916;20298;43.052;766.375;184.183
BLR    ;2019;8753.1;111.1;20296.5;43.126;773.774;185.961
BLR    ;2020;8767.6;111.284;20298;43.194;778.563;187.112
BLZ    ;1992;1571.884;100;2281;68.912;193.342;100
BLZ    ;1993;1557.811;99.105;2281;68.295;191.611;99.105
BLZ    ;1994;1543.738;98.209;2281;67.678;189.88;98.209
BLZ    ;1995;1529.665;97.314;2281;67.061;188.149;97.314
BLZ    ;1996;1515.592;96.419;2281;66.444;186.418;96.419
BLZ    ;1997;1501.519;95.524;2281;65.827;184.687;95.524
BLZ    ;1998;1487.446;94.628;2281;65.21;182.956;94.628
BLZ    ;1999;1473.373;93.733;2281;64.593;181.225;93.733
BLZ    ;2000;1459.3;92.838;2281;63.976;179.494;92.838
BLZ    ;2001;1452.509;92.406;2281;63.679;178.659;92.406
BLZ    ;2002;1445.718;91.974;2281;63.381;177.823;91.974
BLZ    ;2003;1438.927;91.542;2281;63.083;176.988;91.542
BLZ    ;2004;1432.136;91.11;2281;62.785;176.153;91.11
BLZ    ;2005;1425.345;90.677;2281;62.488;175.317;90.677
BLZ    ;2006;1418.554;90.245;2281;62.19;174.482;90.245
BLZ    ;2007;1411.763;89.813;2281;61.892;173.647;89.813
BLZ    ;2008;1404.972;89.381;2281;61.595;172.812;89.381
BLZ    ;2009;1398.181;88.949;2281;61.297;171.976;88.949
BLZ    ;2010;1391.39;88.517;2281;60.999;171.141;88.517
BLZ    ;2011;1379.678;87.772;2281;60.486;169.7;87.772
BLZ    ;2012;1367.966;87.027;2281;59.972;168.26;87.027
BLZ    ;2013;1356.254;86.282;2281;59.459;166.819;86.282
BLZ    ;2014;1344.542;85.537;2281;58.945;165.379;85.537
BLZ    ;2015;1332.83;84.792;2281;58.432;163.938;84.792
BLZ    ;2016;1321.68;84.083;2281;57.943;162.567;84.083
BLZ    ;2017;1310.52;83.373;2281;57.454;161.194;83.373
BLZ    ;2018;1299.37;82.663;2281;56.965;159.822;82.663
BLZ    ;2019;1288.21;81.953;2281;56.476;158.45;81.953
BLZ    ;2020;1277.05;81.243;2281;55.986;157.077;81.243
BMU    ;1992;1;100;5.4;18.519;;
BMU    ;1993;1;100;5.4;18.519;;
BMU    ;1994;1;100;5.4;18.519;;
BMU    ;1995;1;100;5.4;18.519;;
BMU    ;1996;1;100;5.4;18.519;;
BMU    ;1997;1;100;5.4;18.519;;
BMU    ;1998;1;100;5.4;18.519;;
BMU    ;1999;1;100;5.4;18.519;;
BMU    ;2000;1;100;5.4;18.519;;
BMU    ;2001;1;100;5.4;18.519;;
BMU    ;2002;1;100;5.4;18.519;;
BMU    ;2003;1;100;5.4;18.519;;
BMU    ;2004;1;100;5.4;18.519;;
BMU    ;2005;1;100;5.4;18.519;;
BMU    ;2006;1;100;5.4;18.519;;
BMU    ;2007;1;100;5.4;18.519;;
BMU    ;2008;1;100;5.4;18.519;;
BMU    ;2009;1;100;5.4;18.519;;
BMU    ;2010;1;100;5.4;18.519;;
BMU    ;2011;1;100;5.4;18.519;;
BMU    ;2012;1;100;5.4;18.519;;
BMU    ;2013;1;100;5.4;18.519;;
BMU    ;2014;1;100;5.4;18.519;;
BMU    ;2015;1;100;5.4;18.519;;
BMU    ;2016;1;100;5.4;18.519;;
BMU    ;2017;1;100;5.4;18.519;;
BMU    ;2018;1;100;5.4;18.519;;
BMU    ;2019;1;100;5.4;18.519;;
BMU    ;2020;1;100;5.4;18.519;;
BOL    ;1992;57264.054;100;108330;52.861;4408.76;100
BOL    ;1993;56993.721;99.528;108330;52.611;4387.947;99.528
BOL    ;1994;56723.388;99.056;108330;52.362;4367.134;99.056
BOL    ;1995;56453.055;98.584;108330;52.112;4346.321;98.584
BOL    ;1996;56182.722;98.112;108330;51.863;4325.508;98.112
BOL    ;1997;55912.389;97.64;108330;51.613;4304.695;97.64
BOL    ;1998;55642.056;97.168;108330;51.363;4283.882;97.168
BOL    ;1999;55371.723;96.695;108330;51.114;4263.069;96.695
BOL    ;2000;55101.39;96.223;108330;50.864;4242.256;96.223
BOL    ;2001;54899.852;95.871;108330;50.678;4226.74;95.871
BOL    ;2002;54698.314;95.519;108330;50.492;4211.223;95.519
BOL    ;2003;54496.776;95.168;108330;50.306;4195.707;95.168
BOL    ;2004;54295.238;94.816;108330;50.12;4180.19;94.816
BOL    ;2005;54093.7;94.464;108330;49.934;4164.674;94.464
BOL    ;2006;53892.162;94.112;108330;49.748;4149.158;94.112
BOL    ;2007;53690.624;93.76;108330;49.562;4133.641;93.76
BOL    ;2008;53489.086;93.408;108330;49.376;4118.125;93.408
BOL    ;2009;53287.548;93.056;108330;49.19;4102.608;93.056
BOL    ;2010;53086.01;92.704;108330;49.004;4087.092;92.704
BOL    ;2011;52874.252;92.334;108330;48.809;4070.789;92.334
BOL    ;2012;52662.494;91.964;108330;48.613;4054.485;91.964
BOL    ;2013;52450.736;91.595;108330;48.418;4038.182;91.595
BOL    ;2014;52238.978;91.225;108330;48.222;4021.879;91.225
BOL    ;2015;52027.22;90.855;108330;48.027;4005.576;90.855
BOL    ;2016;51750.68;90.372;108330;47.771;3984.285;90.372
BOL    ;2017;51492.22;89.921;108330;47.533;3964.386;89.921
BOL    ;2018;51253.24;89.503;108330;47.312;3945.987;89.503
BOL    ;2019;51033.76;89.12;108330;47.11;3929.089;89.12
BOL    ;2020;50833.76;88.771;108330;46.925;3913.691;88.771
BRA    ;1992;581336.12;100;835814;69.553;58129.141;100
BRA    ;1993;577555.18;99.35;835814;69.101;57845.98;99.513
BRA    ;1994;573774.24;98.699;835814;68.649;57562.819;99.026
BRA    ;1995;569993.3;98.049;835814;68.196;57279.658;98.539
BRA    ;1996;566212.36;97.398;835814;67.744;56996.496;98.052
BRA    ;1997;562431.42;96.748;835814;67.291;56713.335;97.564
BRA    ;1998;558650.48;96.098;835814;66.839;56430.174;97.077
BRA    ;1999;554869.54;95.447;835814;66.387;56147.013;96.59
BRA    ;2000;551088.6;94.797;835814;65.934;55863.851;96.103
BRA    ;2001;547137.81;94.117;835814;65.462;55563.63;95.587
BRA    ;2002;543187.02;93.438;835814;64.989;55263.408;95.07
BRA    ;2003;539236.23;92.758;835814;64.516;54963.186;94.554
BRA    ;2004;535285.44;92.078;835814;64.044;54662.964;94.037
BRA    ;2005;531334.65;91.399;835814;63.571;54362.743;93.521
BRA    ;2006;527383.86;90.719;835814;63.098;54062.521;93.004
BRA    ;2007;523433.07;90.04;835814;62.626;53762.299;92.488
BRA    ;2008;519482.28;89.36;835814;62.153;53462.077;91.971
BRA    ;2009;515531.49;88.68;835814;61.68;53161.855;91.455
BRA    ;2010;511580.7;88.001;835814;61.207;52861.634;90.938
BRA    ;2011;510041.52;87.736;835814;61.023;52790.266;90.815
BRA    ;2012;508502.34;87.471;835814;60.839;52718.899;90.693
BRA    ;2013;506963.16;87.207;835814;60.655;52647.531;90.57
BRA    ;2014;505423.98;86.942;835814;60.471;52576.164;90.447
BRA    ;2015;503884.8;86.677;835814;60.287;52504.796;90.324
BRA    ;2016;502082.1;86.367;835814;60.071;52367.163;90.088
BRA    ;2017;500091.6;86.025;835814;59.833;52209.563;89.817
BRA    ;2018;499051.4;85.846;835814;59.708;52150.871;89.716
BRA    ;2019;497798.5;85.63;835814;59.559;52059.767;89.559
BRA    ;2020;496619.6;85.427;835814;59.417;51981.173;89.424
BRB    ;1992;6.3;100;43;14.651;;
BRB    ;1993;6.3;100;43;14.651;;
BRB    ;1994;6.3;100;43;14.651;;
BRB    ;1995;6.3;100;43;14.651;;
BRB    ;1996;6.3;100;43;14.651;;
BRB    ;1997;6.3;100;43;14.651;;
BRB    ;1998;6.3;100;43;14.651;;
BRB    ;1999;6.3;100;43;14.651;;
BRB    ;2000;6.3;100;43;14.651;;
BRB    ;2001;6.3;100;43;14.651;;
BRB    ;2002;6.3;100;43;14.651;;
BRB    ;2003;6.3;100;43;14.651;;
BRB    ;2004;6.3;100;43;14.651;;
BRB    ;2005;6.3;100;43;14.651;;
BRB    ;2006;6.3;100;43;14.651;;
BRB    ;2007;6.3;100;43;14.651;;
BRB    ;2008;6.3;100;43;14.651;;
BRB    ;2009;6.3;100;43;14.651;;
BRB    ;2010;6.3;100;43;14.651;;
BRB    ;2011;6.3;100;43;14.651;;
BRB    ;2012;6.3;100;43;14.651;;
BRB    ;2013;6.3;100;43;14.651;;
BRB    ;2014;6.3;100;43;14.651;;
BRB    ;2015;6.3;100;43;14.651;;
BRB    ;2016;6.3;100;43;14.651;;
BRB    ;2017;6.3;100;43;14.651;;
BRB    ;2018;6.3;100;43;14.651;;
BRB    ;2019;6.3;100;43;14.651;;
BRB    ;2020;6.3;100;43;14.651;;
BRN    ;1992;409.8;100;527;77.761;58.991;100
BRN    ;1993;408.2;99.61;527;77.457;58.76;99.61
BRN    ;1994;406.6;99.219;527;77.154;58.53;99.219
BRN    ;1995;405;98.829;527;76.85;58.3;98.829
BRN    ;1996;403.4;98.438;527;76.546;58.069;98.438
BRN    ;1997;401.8;98.048;527;76.243;57.839;98.048
BRN    ;1998;400.2;97.657;527;75.939;57.609;97.657
BRN    ;1999;398.6;97.267;527;75.636;57.379;97.267
BRN    ;2000;397;96.877;527;75.332;57.148;96.877
BRN    ;2001;395.3;96.462;527;75.009;56.903;96.462
BRN    ;2002;393.6;96.047;527;74.687;56.659;96.047
BRN    ;2003;391.9;95.632;527;74.364;56.414;95.632
BRN    ;2004;390.2;95.217;527;74.042;56.169;95.217
BRN    ;2005;388.5;94.802;527;73.719;55.925;94.802
BRN    ;2006;386.8;94.388;527;73.397;55.68;94.388
BRN    ;2007;385.1;93.973;527;73.074;55.435;93.973
BRN    ;2008;383.4;93.558;527;72.751;55.19;93.558
BRN    ;2009;381.7;93.143;527;72.429;54.946;93.143
BRN    ;2010;380;92.728;527;72.106;54.701;92.728
BRN    ;2011;380;92.728;527;72.106;54.701;92.728
BRN    ;2012;380;92.728;527;72.106;54.701;92.728
BRN    ;2013;380;92.728;527;72.106;54.701;92.728
BRN    ;2014;380;92.728;527;72.106;54.701;92.728
BRN    ;2015;380;92.728;527;72.106;54.701;92.728
BRN    ;2016;380;92.728;527;72.106;54.701;92.728
BRN    ;2017;380;92.728;527;72.106;54.701;92.728
BRN    ;2018;380;92.728;527;72.106;54.701;92.728
BRN    ;2019;380;92.728;527;72.106;54.701;92.728
BRN    ;2020;380;92.728;527;72.106;54.701;92.728
BTN    ;1992;2526.576;100;4672.3;54.076;458.75;100
BTN    ;1993;2536.504;100.393;4672.3;54.288;460.553;100.393
BTN    ;1994;2546.432;100.786;3980;63.981;462.356;100.786
BTN    ;1995;2556.36;101.179;3980;64.23;464.158;101.179
BTN    ;1996;2566.288;101.572;3980;64.48;465.961;101.572
BTN    ;1997;2576.216;101.965;3980;64.729;467.764;101.965
BTN    ;1998;2586.144;102.358;3980;64.978;469.566;102.358
BTN    ;1999;2596.072;102.751;3980;65.228;471.369;102.751
BTN    ;2000;2606;103.144;3980;65.477;473.171;103.144
BTN    ;2001;2615.929;103.537;3980;65.727;474.974;103.537
BTN    ;2002;2625.858;103.93;3980;65.976;476.777;103.93
BTN    ;2003;2635.787;104.322;3980;66.226;478.58;104.322
BTN    ;2004;2645.716;104.715;3811.7;69.41;480.383;104.715
BTN    ;2005;2655.645;105.108;3811.7;69.671;482.185;105.108
BTN    ;2006;2665.574;105.501;3811.7;69.931;483.988;105.501
BTN    ;2007;2675.503;105.894;3811.7;70.192;485.791;105.894
BTN    ;2008;2685.432;106.287;3811.7;70.452;487.594;106.287
BTN    ;2009;2695.361;106.68;3811.7;70.713;489.397;106.68
